atr,atr_stop,atr_to_price_ratio,fast_ema,slow_ema,ema_fast_deviation,pchange,avpchange,gma,positionBetweenBands,choppiness_index,volatility_percent,rsi_volatility,adx,rsi_delta,linear_regression,close_diff,normalized_price_change,rolling_mean_close,rolling_std_close,close,close_price_next,target_return
411.88955688,823.77911377,0.01300506,63459.68359375,63725.39453125,116.69202423,-0.05209732,-0.08340975,-0.05452249,5.39368677,72.44274902,3.06111217,20.05194473,22.57911491,-6.17841005,-3.42231750,-116.69202423,-0.01701908,63613.90625000,173.14585876,63342.98828125,63417.01171875,0.00116856
407.81671143,815.63342285,0.01286143,63438.34765625,63696.02343750,21.33601189,-0.35783774,-0.09670293,-0.05404623,14.90353680,71.05459595,3.05753922,20.01379013,22.42184067,2.08484197,-3.19838357,-21.33601189,-0.11703452,63577.60546875,172.50421143,63417.01171875,63155.80859375,-0.00411877
420.53625488,841.07250977,0.01331742,63297.07812500,63644.57421875,141.26800537,-0.29637811,-0.10751158,-0.05668047,-0.17056359,64.97471619,3.42327976,33.88264847,22.62562943,-4.83345985,-3.03422570,-141.26800537,-0.08657721,63507.28515625,187.70573425,63155.80859375,62973.01171875,-0.00289443
418.48080444,836.96160889,0.01329080,63135.04296875,63580.61718750,162.03399658,-0.70506394,-0.13539426,-0.06109515,-7.22519350,65.64535522,3.43321681,34.21639633,22.82166481,-2.96163082,-2.64225888,-162.03399658,-0.20536534,63441.28906250,245.67152405,62973.01171875,62834.00000000,-0.00220745
414.87503052,829.75006104,0.01320543,62984.52343750,63509.51171875,150.52200317,-0.51215905,-0.15577029,-0.07103230,-10.88694572,62.83002853,3.50128913,36.57812119,23.08329964,-2.09273410,-2.08522463,-150.52200317,-0.14627723,63348.08984375,282.78158569,62834.00000000,62722.00000000,-0.00178247
413.31253052,826.62506104,0.01317919,62853.26171875,63434.50781250,131.26100159,-0.40019450,-0.17158774,-0.07940225,-9.63595676,60.37709427,3.73553133,44.02522278,23.46519470,-1.61702979,-1.85272491,-131.26100159,-0.10713185,63270.22656250,337.93380737,62722.00000000,62994.80078125,0.00434935
421.20806885,842.41613770,0.01337279,62924.03125000,63392.63281250,-70.76950073,0.25525916,-0.15979539,-0.08869607,12.03087997,62.96367645,3.71935463,43.64408493,23.56229591,8.21826267,-1.53634298,70.76950073,0.06862994,63216.45312500,334.32125854,62994.80078125,62900.07031250,-0.00150377
412.68890381,825.37780762,0.01312205,62912.05078125,63345.72265625,11.98025036,0.28309983,-0.14555958,-0.09484909,10.00927353,64.29027557,3.72495604,43.82543564,23.65609932,-1.61880505,-1.47214425,-11.98025036,0.07600083,63135.96093750,298.62057495,62900.07031250,62970.00000000,0.00111176
404.20471191,808.40942383,0.01283801,62941.02343750,63309.93750000,-28.97487450,-0.03938383,-0.14359997,-0.09728089,17.13063812,63.83797836,3.72081947,43.71356201,23.91044807,2.05032778,-1.11274934,28.97487450,-0.01058472,63095.36328125,289.83050537,62970.00000000,63038.98828125,0.00109560
388.77578735,777.55157471,0.01233445,62990.00781250,63284.13281250,-48.98243713,0.22037154,-0.13015290,-0.10629816,23.41883850,60.46722412,3.71674728,43.59558487,24.00917625,2.03751636,-0.59689736,48.98243713,0.05929149,63034.86718750,216.45121765,63038.98828125,63150.01953125,0.00176129
372.50753784,745.01507568,0.01179754,63070.01562500,63271.35937500,-80.00621796,0.28506720,-0.11302245,-0.11170021,32.32822418,57.77704620,3.71021271,43.39319229,23.93918419,3.22741127,-0.12642692,80.00621796,0.07683310,63015.57031250,193.29231262,63150.01953125,62761.00000000,-0.00616025
378.05697632,756.11395264,0.01204751,62915.50781250,63222.75390625,154.50689697,-0.44293430,-0.12543838,-0.11586794,9.33336735,58.02104568,3.73321009,44.37197113,24.18630028,-7.52954960,0.03965512,-154.50689697,-0.11864700,62949.96875000,147.90217590,62761.00000000,62902.30859375,0.00225156
366.11077881,732.22155762,0.01164061,62908.91015625,63192.23828125,6.59844542,-0.39380112,-0.13615783,-0.12618850,21.36260796,60.65971756,3.72482347,44.07269287,24.42367554,3.97235537,0.04321731,-6.59844542,-0.10572340,62924.62109375,129.25024414,62902.30859375,62813.37890625,-0.00141378
361.38858032,722.77716064,0.01150674,62861.14453125,63156.15625000,47.76422119,0.08338988,-0.12714542,-0.13471293,18.23689079,59.08698654,3.73009706,44.32697296,24.69800377,-1.65024734,-0.06147945,-47.76422119,0.02235595,62908.65625000,132.42825317,62813.37890625,62679.98828125,-0.00212359
363.17581177,726.35162354,0.01158825,62770.56640625,63110.80468750,90.57711029,-0.35469055,-0.13596566,-0.14644468,12.92525101,60.61638260,3.88321686,51.25673676,25.07642937,-2.39937329,-0.06532319,-90.57711029,-0.09133933,62893.25781250,149.88076782,62679.98828125,62332.05078125,-0.00555105
368.35040283,736.70080566,0.01181897,62551.30859375,63036.64062500,219.25856018,-0.77220309,-0.16255282,-0.15033287,-2.96867085,54.65779495,4.42088795,66.85707092,25.69255257,-5.38991928,-0.05756471,-219.25856018,-0.17467146,62854.26171875,229.15197754,62332.05078125,62417.00000000,0.00136286
364.53967285,729.07934570,0.01168078,62484.15234375,62977.62500000,67.15428162,-0.42134354,-0.17536914,-0.15019505,6.56275368,56.95061111,4.43789339,67.21447754,26.29828262,2.57631373,-0.02680187,-67.15428162,-0.09494222,62796.48046875,260.48168945,62417.00000000,62419.55859375,0.00004101
363.00112915,726.00225830,0.01163101,62451.85546875,62924.47656250,32.29713821,0.14019644,-0.16489321,-0.14311390,9.76774216,55.48964691,4.59471369,70.38596344,26.95019913,0.08038662,0.14340031,-32.29713821,0.03051255,62748.42968750,282.62777710,62419.55859375,62232.64062500,-0.00299457
363.26959229,726.53918457,0.01167457,62342.25000000,62858.58593750,109.60856628,-0.29624325,-0.17197777,-0.13706879,3.58164620,55.34789276,4.61455584,70.77123260,27.53830910,-2.93671560,0.03009988,-109.60856628,-0.06419755,62674.69531250,312.95761108,62232.64062500,61851.01171875,-0.00613231
372.46392822,744.92785645,0.01204391,62096.62890625,62762.62890625,245.61927795,-0.91922510,-0.20521024,-0.13762705,-10.01009655,46.14466858,5.17209005,79.02748108,28.33486938,-4.94854498,-0.03788127,-245.61927795,-0.17772794,62555.89453125,378.02062988,61851.01171875,61709.12890625,-0.00229390
382.20150757,764.40301514,0.01238719,61902.87890625,62662.29296875,193.74964905,-0.84835094,-0.23648763,-0.13761228,-8.04007339,38.36765289,5.71547508,83.82347107,29.29746819,-1.56263089,-0.29020533,-193.74964905,-0.14843050,62411.80859375,400.34835815,61709.12890625,61560.12109375,-0.00241472
387.42282104,774.84564209,0.01258681,61731.50000000,62557.32421875,171.37982178,-0.47252995,-0.25272986,-0.14109574,-6.62053108,39.57080841,5.72931004,83.92427063,30.20701408,-1.55442643,-0.44042861,-171.37982178,-0.08247588,62291.71875000,459.67779541,61560.12109375,61933.32031250,0.00606237
389.36260986,778.72521973,0.01257361,61832.41015625,62497.89453125,-100.91008759,0.36198607,-0.23392455,-0.15312487,13.20674515,40.49135971,5.69478607,82.54206848,31.08976936,11.36517334,-0.20775038,100.91008759,0.06356446,62194.82031250,416.79562378,61933.32031250,62096.01171875,0.00262686
379.94671631,759.89343262,0.01223740,61964.21093750,62459.62109375,-131.80004883,0.86300230,-0.19259660,-0.15965772,22.97011375,41.01038742,5.67986584,81.91418457,31.55185699,4.25658178,-0.12650014,131.80004883,0.15194058,62123.08203125,355.77026367,62096.01171875,62102.01171875,0.00009662
375.07696533,750.15393066,0.01207938,62033.10937500,62425.56250000,-68.90002441,0.27163371,-0.17381211,-0.16375589,24.85539246,43.19964981,5.67931700,81.88950348,31.90260124,0.15773112,0.21415716,68.90002441,0.04782858,62065.28515625,297.40447998,62102.01171875,61859.00000000,-0.00391308
366.54858398,733.09716797,0.01185110,61946.05468750,62371.60546875,87.05498505,-0.38314554,-0.18142711,-0.17339866,15.66094685,45.34748840,5.70162773,82.12523651,32.26634216,-3.86928153,0.25691849,-87.05498505,-0.06719931,62017.98046875,287.72232056,61859.00000000,60419.98828125,-0.02326274
480.09298706,960.18597412,0.01589186,61183.02343750,62185.73828125,763.03247070,-2.78388000,-0.28978157,-0.19310114,-30.27915382,30.99992943,8.27540684,93.17000580,33.51194000,-13.53131580,-0.03718203,-763.03247070,-0.33640397,61818.27734375,551.82598877,60419.98828125,59506.94140625,-0.01511172
616.22851562,1232.45703125,0.02071115,60344.98046875,61930.61328125,838.04125977,-3.95258093,-0.45109296,-0.20673032,-33.47409058,22.40709877,11.70618057,96.38049316,35.14379501,-4.44946814,-0.47675937,-838.04125977,-0.33764905,61527.01562500,873.88159180,59506.94140625,59415.00000000,-0.00154503
617.21215820,1234.42431641,0.02077631,59879.99218750,61691.03125000,464.99063110,-1.69147527,-0.52291834,-0.22019725,-18.79084778,25.59114838,11.72429562,96.39014435,36.70704651,-0.37239352,-0.82572728,-464.99063110,-0.14427094,61245.25390625,1056.29455566,59415.00000000,59088.94140625,-0.00548784
605.19415283,1210.38830566,0.02048418,59484.46484375,61443.21093750,395.52529907,-0.70740819,-0.55416721,-0.23995927,-13.32412624,26.76376534,11.78899097,96.42678070,38.23157120,-1.28125679,-1.15195405,-395.52529907,-0.06000583,60969.04687500,1227.53881836,59088.94140625,59383.62890625,0.00498723
600.70385742,1201.40771484,0.02023130,59434.04687500,61247.06250000,50.41765594,-0.05282601,-0.55657464,-0.26291698,0.24522080,28.11688423,11.73048878,95.48310089,39.70868301,6.03658724,-1.33854055,-50.41765594,-0.00450331,60736.49609375,1290.42150879,59383.62890625,59336.01953125,-0.00080174
574.45715332,1148.91430664,0.01936285,59385.03515625,61065.05859375,49.01382828,0.41640812,-0.53660369,-0.28005177,4.81158590,27.67038155,11.73990059,95.49074554,41.12705231,-0.25715736,-1.27390862,-49.01382828,0.03546947,60514.08593750,1323.92529297,59336.01953125,59629.01171875,0.00493781
558.07305908,1116.14611816,0.01871817,59507.02343750,60928.29296875,-121.98808289,0.41151112,-0.51330811,-0.29145402,13.89718151,29.33743286,11.68221664,94.43567657,42.21747589,5.92831373,-1.14007246,121.98808289,0.03522543,60283.65625000,1247.80493164,59629.01171875,59325.32812500,-0.00509282
545.71997070,1091.43994141,0.01839754,59416.17578125,60775.62890625,90.84595490,-0.01801929,-0.50459826,-0.29769179,12.06368065,29.76269531,11.74201679,94.50347137,43.27234650,-2.06153774,-0.95493788,-90.84595490,-0.00153460,60006.58593750,1099.45654297,59325.32812500,59287.94140625,-0.00063025
523.60571289,1047.21142578,0.01766314,59352.05859375,60633.94531250,64.11798096,-0.57527721,-0.51669103,-0.30346489,14.62923813,28.61386108,11.74942112,94.51239014,44.29004288,-0.24971543,-0.67934161,-64.11798096,-0.04896217,59725.17968750,830.86297607,59287.94140625,59186.91015625,-0.00170406
502.66601562,1005.33203125,0.01698572,59269.48437500,60496.13281250,82.57398987,-0.23386928,-0.51295811,-0.31659985,15.75619125,27.63957977,11.76947784,94.53823853,45.29539490,-0.69871604,-0.29748759,-82.57398987,-0.01987083,59457.97265625,370.51617432,59186.91015625,58600.98046875,-0.00989966
520.74841309,1041.49682617,0.01777269,58935.23046875,60315.64062500,334.25198364,-1.17226708,-0.54651141,-0.33635575,9.56734180,29.10851097,11.88715649,94.69607544,46.39025879,-3.59646940,-0.18996228,-334.25198364,-0.09861627,59276.07031250,281.58547974,58600.98046875,59223.98828125,0.01063139
538.02142334,1076.04284668,0.01816904,59079.60937500,60211.67578125,-144.37899780,0.06260976,-0.52794898,-0.40616408,22.41618919,31.18306923,11.76210880,91.66465759,47.41005707,11.81431961,0.15628020,144.37899780,0.00532300,59247.77343750,269.77740479,59223.98828125,60200.12109375,0.01648200
577.79272461,1155.58544922,0.01919573,59639.86718750,60210.57421875,-560.25451660,2.65637350,-0.39830714,-0.49573669,40.78544235,35.06298828,11.57138920,87.08570862,47.36267471,13.59332466,0.64001739,560.25451660,0.22956391,59326.28515625,404.47140503,60200.12109375,59756.98828125,-0.00736095
574.73468018,1149.46936035,0.01923573,59698.42968750,60167.37500000,-58.56225204,0.89194584,-0.33628953,-0.52105838,34.36632156,37.46388626,11.65719700,87.39089203,47.31250000,-4.05074310,0.99403977,58.56225204,0.07651460,59393.09375000,415.92153931,59756.98828125,59935.00000000,0.00297890
563.67932129,1127.35864258,0.01880969,59816.71484375,60145.24218750,-118.28612518,-0.44234589,-0.32764098,-0.51749843,39.13036728,50.32921982,10.75663662,68.96953583,47.27134323,2.16850853,1.21660554,118.28612518,-0.04112306,59448.23046875,449.70242310,59935.00000000,59946.21875000,0.00018720
542.98724365,1085.97448730,0.01811581,59881.46875000,60126.28906250,-64.75305939,0.31566629,-0.28743023,-0.50658500,40.84891891,52.62644577,10.29472733,61.77657700,47.17001343,0.14138493,1.51796532,64.75305939,0.03066290,59509.25000000,473.55160522,59946.21875000,59334.00000000,-0.01021282
553.83099365,1107.66198730,0.01866825,59607.73437500,60050.83203125,273.73345947,-1.01291001,-0.30215198,-0.48827490,30.11878777,52.98097610,10.40095043,62.73896790,47.28587341,-5.62746572,1.72595358,-273.73345947,-0.09738628,59479.74609375,474.45016479,59334.00000000,59195.26171875,-0.00233829
586.84307861,1173.68615723,0.01982737,59401.49609375,59969.35156250,206.23674011,-1.26861513,-0.32943267,-0.47470477,28.82324219,55.94950867,10.42532825,62.96939850,47.52278519,-1.16051209,1.84446728,-206.23674011,-0.12168586,59466.74218750,480.89306641,59195.26171875,59000.00000000,-0.00329857
598.65356445,1197.30712891,0.02029334,59200.75000000,59877.03125000,200.74836731,-0.56610167,-0.32963806,-0.46631375,26.33394814,55.41728973,10.45983028,63.31519318,47.89380646,-1.63030386,1.78466892,-200.74836731,-0.05412149,59437.94531250,500.98898315,59000.00000000,59198.01171875,0.00335610
652.91973877,1305.83947754,0.02205884,59199.37890625,59812.36328125,1.36918354,0.00464543,-0.30714437,-0.46056029,32.42907333,49.88866425,10.45643234,63.25254822,48.39875031,2.96647906,1.77287662,-1.36918354,0.00044426,59439.05859375,500.38290405,59198.01171875,58650.00000000,-0.00925724
650.46331787,1300.92663574,0.02218119,58924.69140625,59701.66015625,274.68960571,-0.59676045,-0.31024015,-0.45209473,21.55248833,51.04043198,10.53572083,64.14402771,48.84707642,-4.61445427,1.64375031,-274.68960571,-0.05664163,59443.96093750,491.42028809,58650.00000000,59487.00000000,0.01427110
669.16882324,1338.33764648,0.02249799,59205.84375000,59681.21875000,-281.15521240,0.48580363,-0.26952222,-0.44537228,43.62374115,53.16682434,10.38747978,61.15675354,49.03023911,10.95103836,1.89495981,281.15521240,0.04676818,59470.26171875,485.33996582,59487.00000000,58898.85156250,-0.00988703
695.29888916,1390.59777832,0.02360993,59052.34765625,59606.70703125,153.49739075,0.42250401,-0.23127301,-0.42295617,28.60601425,56.17734146,10.49120617,62.47368622,48.88127518,-4.96595716,2.08178020,-153.49739075,0.04027220,59340.13281250,440.26220703,58898.85156250,59312.01171875,0.00701474
715.56256104,1431.12512207,0.02412876,59182.17968750,59578.64062500,-129.83129883,-0.29503301,-0.22323690,-0.34543896,43.15572357,58.79640961,10.41812611,60.90690613,48.80359268,4.67602730,2.41742301,129.83129883,-0.02831920,59295.63671875,415.22387695,59312.01171875,59113.91015625,-0.00333996
693.45239258,1386.90478516,0.02346156,59148.04296875,59534.37890625,34.13434982,0.36380607,-0.18909529,-0.30571300,34.36867523,57.59498596,10.45303917,61.40488434,48.72899628,-1.70932221,2.56593299,-34.13434982,0.03480386,59213.52734375,350.95349121,59113.91015625,59195.42968750,0.00137903
673.26434326,1346.52868652,0.02274717,59171.73828125,59502.09765625,-23.69282532,-0.19694088,-0.17889285,-0.29557085,40.88699341,56.34718704,10.36696625,59.39608383,48.74248505,0.96177614,2.30082059,23.69282532,-0.01899696,59138.44531250,239.35877991,59195.42968750,59034.89843750,-0.00271186
640.04119873,1280.08239746,0.02168348,59103.32031250,59457.60546875,68.41858673,-0.13383609,-0.16752291,-0.28624502,31.29885674,53.00638199,10.33109188,58.53656769,48.75024033,-1.49952996,1.86050951,-68.41858673,-0.01295469,59108.53515625,230.74000549,59034.89843750,59205.82812500,0.00289541
617.12182617,1234.24365234,0.02084666,59154.57421875,59433.62500000,-51.25570679,0.01756584,-0.15116265,-0.28539276,43.51110458,53.36223602,10.16585732,54.61617279,48.79738617,2.19323397,1.62993419,51.25570679,0.00172792,59109.59375000,231.20516968,59205.82812500,58997.98828125,-0.00351047
604.58026123,1209.16052246,0.02049494,59076.28125000,59392.13671875,78.29214478,-0.06256145,-0.13923740,-0.28243908,29.73527718,53.44908905,10.20166969,55.31470490,48.74335480,-2.09664011,1.27893996,-78.29214478,-0.00613247,59109.39453125,231.31187439,58997.98828125,59137.00000000,0.00235618
580.50378418,1161.00756836,0.01963251,59106.64062500,59367.83593750,-30.35892677,-0.11639076,-0.13075635,-0.27417743,39.83464432,56.06746674,10.17768955,54.70749664,48.68824387,1.90269852,1.12374151,30.35892677,-0.01143587,59103.29296875,229.51243591,59137.00000000,59141.10156250,0.00006933
551.00494385,1102.00988770,0.01863357,59123.87109375,59346.24218750,-17.22946358,0.24198061,-0.10848518,-0.25513449,40.66186142,55.01353836,10.17698383,54.68847656,48.62110519,0.05838368,0.99138910,17.22946358,0.02377724,59152.40234375,165.30157471,59141.10156250,59197.96093750,0.00096143
524.24963379,1048.49926758,0.01771175,59160.91406250,59332.12109375,-37.04473114,0.10297652,-0.09261508,-0.24645378,45.57304382,52.96821976,10.16720867,54.40622711,48.52586365,0.85766554,0.96764958,37.04473114,0.01012830,59123.49609375,119.11096191,59197.96093750,59436.17187500,0.00402396
509.20822144,1018.41644287,0.01713462,59298.54296875,59342.03125000,-137.62736511,0.49644855,-0.06106109,-0.21571247,61.56137848,50.84639740,9.83071423,45.66865921,48.16536331,3.56295824,1.04879355,137.62736511,0.05049974,59177.23046875,127.41558075,59436.17187500,59570.64843750,0.00226260
500.97906494,1001.95812988,0.01681966,59434.59765625,59363.80468750,-136.05368042,0.62562686,-0.02424121,-0.18636785,69.71707916,63.26355362,9.80852127,45.15360641,47.48966217,1.94886410,1.19280148,136.05368042,0.06378401,59203.09375000,175.13066101,59570.64843750,59583.87890625,0.00022209
478.50625610,957.01251221,0.01606160,59509.23828125,59384.76171875,-74.64183807,0.24790262,-0.00325889,-0.17284918,69.31832123,60.71721268,9.56228447,39.79132080,46.83931732,0.19784863,1.30202270,74.64183807,0.02592504,59250.08984375,208.43164062,59583.87890625,59551.96875000,-0.00053555
463.01724243,926.03448486,0.01555002,59530.60546875,59400.68750000,-21.36592102,-0.03136756,0.00528938,-0.14625645,65.69395447,57.30334473,9.34291553,35.72134781,46.28578568,-0.52236485,1.27469814,21.36592102,-0.00335736,59285.74609375,227.65100098,59551.96875000,59586.00000000,0.00057143
445.84100342,891.68200684,0.01496462,59558.30078125,59418.33593750,-27.69795990,0.00355788,0.01408258,-0.13268940,66.95894623,53.75635910,9.09609604,31.78240776,45.60340118,0.58110219,1.34436452,27.69795990,0.00039114,59340.85546875,226.88311768,59586.00000000,59673.01171875,0.00146024
433.03952026,866.07904053,0.01451375,59615.65625000,59442.58984375,-57.35398102,0.20283876,0.03009499,-0.11829660,77.58208466,53.03698349,8.96887875,29.94927597,44.87977600,1.53213048,1.66151965,57.35398102,0.02261584,59387.57421875,243.48237610,59673.01171875,60067.05859375,0.00660349
463.68954468,927.37908936,0.01543906,59841.35937500,59502.06640625,-225.70199585,0.80087155,0.07038083,-0.10020392,104.08731079,38.40781784,8.91004181,29.11294174,43.55059814,6.28462458,2.13084197,225.70199585,0.08988415,59494.48046875,284.64199829,60067.05859375,60322.00000000,0.00424426
466.85458374,933.70916748,0.01547875,60081.67968750,59580.15234375,-240.32099915,1.07587612,0.12234992,-0.08284505,115.22801208,39.51767349,8.87238503,28.56318665,42.25230789,3.48118877,2.69701052,240.32099915,0.12126119,59612.98046875,356.80130005,60322.00000000,60626.01171875,0.00503979
468.79281616,937.58563232,0.01546507,60353.84375000,59679.75781250,-272.16549683,0.92196405,0.16830838,-0.06579018,121.84696960,38.10686493,8.80810070,27.60484695,40.85588074,3.69486523,3.28292608,272.16549683,0.10467228,59761.47265625,438.28298950,60626.01171875,60814.98828125,0.00311714
470.80761719,941.61523438,0.01548328,60584.41796875,59787.87500000,-230.57275391,0.81063896,0.20955054,-0.04047531,116.59523010,33.85138321,8.78073025,27.18659401,39.27143478,2.09536910,3.65075636,230.57275391,0.09232021,59923.17578125,501.07736206,60814.98828125,60779.98828125,-0.00057552
467.53994751,935.07989502,0.01538467,60682.20312500,59882.36328125,-97.78637695,0.25333995,0.22699057,-0.01856216,105.40233612,30.62866402,8.78578663,27.40541840,37.82443237,-0.82032377,3.83579183,97.78637695,0.02883520,60057.55468750,535.00598145,60779.98828125,60295.00000000,-0.00797943
486.98565674,973.97131348,0.01615343,60488.60156250,59921.66015625,193.60180664,-0.86240983,0.19613561,0.01053170,81.53170776,35.96718597,8.85645580,30.54701614,36.58687973,-10.24666882,3.71668315,-193.60180664,-0.09737639,60129.99218750,510.21957397,60295.00000000,60533.00000000,0.00394726
481.58880615,963.17761230,0.01591161,60510.80078125,59979.88281250,-22.19909286,-0.40802538,0.18092510,0.04094372,87.77061462,37.91564178,8.74111652,28.38775063,35.43390656,3.22281313,3.67365575,22.19909286,-0.04667886,60224.90234375,484.99856567,60533.00000000,59161.00000000,-0.02266532
563.90246582,1127.80493164,0.01906332,59835.90234375,59901.89453125,674.90045166,-1.91680324,0.10007820,0.06190287,30.09353828,44.12652206,8.68815613,27.42900848,35.07133484,-19.02844620,2.94688845,-674.90045166,-0.22062254,60185.80468750,555.85546875,59161.00000000,59258.00000000,0.00163959
577.38586426,1154.77172852,0.01948719,59546.94921875,59840.57031250,288.95022583,-2.15160823,0.00473468,0.07574759,34.71174622,46.36430359,8.67393398,27.16370010,34.72248459,1.38851213,2.47689319,-288.95022583,-0.24805444,60153.00781250,602.87054443,59258.00000000,59529.00000000,0.00457322
557.21545410,1114.43090820,0.01872081,59537.97656250,59810.89843750,8.97511292,0.61818612,0.02099932,0.08862580,44.94478989,45.87107086,8.55450249,24.97865868,34.38755035,3.80934405,1.95803487,-8.97511292,0.07226440,60138.60546875,617.16101074,59529.00000000,59496.00000000,-0.00055435
532.74291992,1065.48583984,0.01790853,59516.98828125,59780.91015625,20.98755646,0.40002689,0.02884678,0.10311200,43.14762878,46.01242447,8.10136795,18.79970551,33.96821213,-0.39777461,1.55551624,-20.98755646,0.04937769,60081.50000000,650.05987549,59496.00000000,59211.98828125,-0.00477360
550.61273193,1101.22546387,0.01859801,59364.48828125,59726.72656250,152.49877930,-0.53538144,-0.00202833,0.12340586,30.40897942,45.27729797,7.91224909,16.91863632,33.91884232,-3.38511348,0.94754583,-152.49877930,-0.06766488,59970.49609375,697.47113037,59211.98828125,59359.01171875,0.00248294
529.27606201,1058.55212402,0.01783305,59361.75000000,59691.70703125,2.73938918,-0.23078215,-0.02104717,0.14035107,36.49841690,45.41425323,7.80841875,15.97364044,33.87154770,2.27521968,0.46401468,-2.73938918,-0.02955555,59843.79687500,680.02337646,59359.01171875,59204.01171875,-0.00261123
516.87353516,1033.74707031,0.01746076,59282.87890625,59645.25781250,78.86969757,-0.01347882,-0.03104322,0.14789407,29.06233978,45.82664871,7.82886171,16.95713425,33.74297714,-1.92178535,-0.18066274,-78.86969757,-0.00172168,59682.69921875,611.78021240,59204.01171875,59217.00000000,0.00021941
504.75753784,1009.51507568,0.01704772,59249.94140625,59604.47265625,32.93984604,-0.23981290,-0.04999600,0.14636490,29.61295891,43.37679291,7.48602581,13.99808884,33.71186066,0.22090109,-0.69641465,-32.93984604,-0.03203474,59526.40234375,487.28417969,59217.00000000,59202.51171875,-0.00024469
488.59484863,977.18969727,0.01650588,59226.22656250,59566.18750000,23.71492386,-0.00253368,-0.05865805,0.13664286,28.25934601,42.23152161,7.32528067,12.86456013,33.63941574,-0.19873931,-1.35172880,-23.71492386,-0.00034588,59417.15234375,412.55578613,59202.51171875,59032.01171875,-0.00287995
475.57379150,951.14758301,0.01611240,59129.11718750,59515.31640625,97.10746002,-0.31337234,-0.07940246,0.10844910,20.89906502,41.26854706,7.34643793,13.85336018,33.64979553,-2.36816788,-1.97285497,-97.10746002,-0.04265636,59267.05468750,152.65826416,59032.01171875,59013.01171875,-0.00032186
452.66781616,905.33563232,0.01534129,59071.06250000,59467.47656250,58.05373001,-0.32111564,-0.09990054,0.08850913,20.56330109,39.44774628,7.34880304,13.97089291,33.65999603,-0.26671824,-2.57424259,-58.05373001,-0.04369631,59252.25390625,170.24212646,59013.01171875,58784.00000000,-0.00388067
444.53796387,889.07592773,0.01512446,58927.53125000,59402.38281250,143.53186035,-0.42190051,-0.12389323,0.03538507,12.34993744,41.84316635,7.37743282,15.47413921,33.82982254,-3.16819549,-3.18687367,-143.53186035,-0.05718798,59204.85546875,225.48776245,58784.00000000,59361.00000000,0.00981560
460.49884033,920.99768066,0.01551520,59144.26562500,59398.44140625,-216.73406982,0.58622664,-0.10493586,-0.01089431,37.52810287,48.25758362,7.30572271,14.77760601,33.64038086,11.09433651,-3.38165116,216.73406982,0.08024210,59188.05468750,203.87663269,59361.00000000,59271.10156250,-0.00151446
453.03607178,906.07214355,0.01528691,59207.68359375,59386.31640625,-63.41703415,0.82181704,-0.07363922,-0.01389385,34.28211594,48.68479538,7.15696192,13.42734051,33.25570297,-1.38174176,-3.50634766,63.41703415,0.11482763,59165.56250000,176.72924805,59271.10156250,59445.00000000,0.00293398
443.25634766,886.51269531,0.01491316,59326.33984375,59391.90234375,-118.65851593,0.14130709,-0.06814806,-0.01927711,42.00028992,63.32742310,6.89068890,11.41652775,32.88343048,3.00580454,-3.53652906,118.65851593,0.02050696,59188.86328125,197.65255737,59445.00000000,59580.64062500,0.00228177
429.37088013,858.74176025,0.01441310,59453.49218750,59409.87890625,-127.14926147,0.51953119,-0.04544170,-0.04107878,47.76110458,60.90846634,5.55044413,6.30137253,32.44537354,2.27451468,-3.52876377,127.14926147,0.09360172,59211.02734375,228.81947327,59580.64062500,59581.12890625,0.00000822
416.41012573,832.82025146,0.01397792,59517.30859375,59426.18750000,-63.81962967,0.22847837,-0.03309213,-0.05566587,47.79050827,60.37254715,5.55039835,6.30126905,32.01974106,0.00844675,-3.49428272,63.81962967,0.04116431,59248.73828125,256.88937378,59581.12890625,59396.00000000,-0.00310719
410.38082886,820.76165771,0.01381847,59456.65625000,59423.31250000,60.65518570,-0.31086269,-0.04222819,-0.06494910,40.36228180,61.27558517,5.56769800,6.92554522,31.68193817,-3.47789884,-3.40739346,-60.65518570,-0.05583324,59266.64062500,260.64096069,59396.00000000,59539.00000000,0.00240757
421.71575928,843.43151855,0.01416603,59497.82812500,59434.33203125,-41.17240906,-0.07076034,-0.04126231,-0.07599138,47.34141922,50.48178864,5.55432558,6.88734627,31.06350136,2.71002722,-2.96239829,41.17240906,-0.01273968,59300.28906250,272.87524414,59539.00000000,59653.00000000,0.00191471
446.37893677,892.75787354,0.01496585,59575.41406250,59455.15625000,-77.58620453,0.43082494,-0.01894074,-0.08030279,53.54209137,54.36646652,5.54371119,6.85502529,30.77374458,2.10871124,-2.30510879,77.58620453,0.07771416,59362.38671875,275.68435669,59653.00000000,58462.89062500,-0.01995055
513.68682861,1027.37365723,0.01757309,59019.15234375,59360.65625000,556.26190186,-1.84067190,-0.09078426,-0.08584291,4.04800797,54.42576599,5.65656281,11.60450840,30.75422287,-17.46537590,-1.99104726,-556.26190186,-0.32540461,59307.37500000,385.97427368,58462.89062500,58094.98828125,-0.00629288
